,handle,user_rating,skill_strings,skill_math,skill_implementation,skill_data structures,skill_dp,skill_constructive algorithms,skill_graphs,skill_geometry,contest_id,problem_index,problem_name,rating,is_strings,is_math,is_implementation,is_data structures,is_dp,is_constructive algorithms,is_graphs,is_geometry,is_solved
14062,MohamedMagdy,1295,0.06697206062278686,0.0626131692955962,0.16153327849656696,0.03484234504139864,0.645508855882678,0.024102591048231925,0.0019399712780490224,0.0024877283346897835,1234,A,Equalize Prices Again,900,0,1,0,0,0,0,0,0,1
14063,MohamedMagdy,1295,0.06697206062278686,0.0626131692955962,0.16153327849656696,0.03484234504139864,0.645508855882678,0.024102591048231925,0.0019399712780490224,0.0024877283346897835,1234,B1,Social Network (easy version),1000,0,0,1,0,0,0,0,0,1
14064,MohamedMagdy,1295,0.06697206062278686,0.0626131692955962,0.16153327849656696,0.03484234504139864,0.645508855882678,0.024102591048231925,0.0019399712780490224,0.0024877283346897835,1234,B2,Social Network (hard version),1200,0,0,1,1,0,0,0,0,0
14065,MohamedMagdy,1295,0.06697206062278686,0.0626131692955962,0.16153327849656696,0.03484234504139864,0.645508855882678,0.024102591048231925,0.0019399712780490224,0.0024877283346897835,1234,C,Pipes,1400,0,0,1,0,1,0,0,0,0
14066,MohamedMagdy,1295,0.06697206062278686,0.0626131692955962,0.16153327849656696,0.03484234504139864,0.645508855882678,0.024102591048231925,0.0019399712780490224,0.0024877283346897835,1234,D,Distinct Characters Queries,1600,0,0,0,1,0,0,0,0,0
14067,MohamedMagdy,1295,0.06697206062278686,0.0626131692955962,0.16153327849656696,0.03484234504139864,0.645508855882678,0.024102591048231925,0.0019399712780490224,0.0024877283346897835,1234,E,Special Permutations,2000,0,1,0,0,0,0,0,0,0
14068,MohamedMagdy,1295,0.06697206062278686,0.0626131692955962,0.16153327849656696,0.03484234504139864,0.645508855882678,0.024102591048231925,0.0019399712780490224,0.0024877283346897835,1234,F,Yet Another Substring Reverse,2400,0,0,0,0,1,0,0,0,0
14069,Nasim_Bahadur,943,0.09669946447179997,0.3454587273647194,0.44896092350106553,0.0,0.05268182441187711,0.05619906025053842,0.0,0.0,1234,A,Equalize Prices Again,900,0,1,0,0,0,0,0,0,1
14070,Nasim_Bahadur,943,0.09669946447179997,0.3454587273647194,0.44896092350106553,0.0,0.05268182441187711,0.05619906025053842,0.0,0.0,1234,B1,Social Network (easy version),1000,0,0,1,0,0,0,0,0,0
14071,Nasim_Bahadur,943,0.09669946447179997,0.3454587273647194,0.44896092350106553,0.0,0.05268182441187711,0.05619906025053842,0.0,0.0,1234,B2,Social Network (hard version),1200,0,0,1,1,0,0,0,0,0
14072,Nasim_Bahadur,943,0.09669946447179997,0.3454587273647194,0.44896092350106553,0.0,0.05268182441187711,0.05619906025053842,0.0,0.0,1234,C,Pipes,1400,0,0,1,0,1,0,0,0,0
14073,Nasim_Bahadur,943,0.09669946447179997,0.3454587273647194,0.44896092350106553,0.0,0.05268182441187711,0.05619906025053842,0.0,0.0,1234,D,Distinct Characters Queries,1600,0,0,0,1,0,0,0,0,0
14074,Nasim_Bahadur,943,0.09669946447179997,0.3454587273647194,0.44896092350106553,0.0,0.05268182441187711,0.05619906025053842,0.0,0.0,1234,E,Special Permutations,2000,0,1,0,0,0,0,0,0,0
14075,Nasim_Bahadur,943,0.09669946447179997,0.3454587273647194,0.44896092350106553,0.0,0.05268182441187711,0.05619906025053842,0.0,0.0,1234,F,Yet Another Substring Reverse,2400,0,0,0,0,1,0,0,0,0
14076,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,A,Math Problem,1100,0,1,0,0,0,0,0,0,1
14077,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,B,Box,1200,0,0,0,0,0,1,0,0,1
14078,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,C,Messy,1700,0,0,0,0,0,1,0,0,1
14079,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,D1,Optimal Subsequences (Easy Version),1600,0,0,0,1,0,0,0,0,1
14080,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,D2,Optimal Subsequences (Hard Version),1800,0,0,0,1,0,0,0,0,0
14081,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,E,Arson In Berland Forest,2200,0,0,0,0,0,0,1,0,0
14082,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,F1,Wrong Answer on test 233 (Easy Version),2100,0,0,0,0,1,0,0,0,0
14083,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,F2,Wrong Answer on test 233 (Hard Version),2400,0,1,0,0,0,0,0,0,0
14084,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1227,G,Not Same,2500,0,0,0,0,0,1,0,0,0
14085,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,A,Math Problem,1100,0,1,0,0,0,0,0,0,1
14086,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,B,Box,1200,0,0,0,0,0,1,0,0,0
14087,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,C,Messy,1700,0,0,0,0,0,1,0,0,0
14088,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,D1,Optimal Subsequences (Easy Version),1600,0,0,0,1,0,0,0,0,0
14089,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,D2,Optimal Subsequences (Hard Version),1800,0,0,0,1,0,0,0,0,0
14090,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,E,Arson In Berland Forest,2200,0,0,0,0,0,0,1,0,0
14091,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,F1,Wrong Answer on test 233 (Easy Version),2100,0,0,0,0,1,0,0,0,0
14092,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,F2,Wrong Answer on test 233 (Hard Version),2400,0,1,0,0,0,0,0,0,0
14093,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1227,G,Not Same,2500,0,0,0,0,0,1,0,0,0
14094,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1259,A,"Happy Birthday, Polycarp!",1000,0,0,1,0,0,0,0,0,1
14095,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1259,B,Make Them Odd,1200,0,0,0,0,0,0,0,0,1
14096,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1259,C,As Simple as One and Two,1300,0,0,0,0,0,0,0,0,1
14097,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1259,D,Let's Play the Words?,1800,0,1,1,0,0,0,0,0,0
14098,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1259,E,Two Fairs,1900,0,0,0,0,0,0,1,0,0
14099,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1259,F,Beautiful Rectangle,2300,0,1,0,0,0,1,0,0,0
14100,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1259,G,Tree Elimination,2600,0,0,0,0,0,0,0,0,0
14101,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1259,A,"Happy Birthday, Polycarp!",1000,0,0,1,0,0,0,0,0,1
14102,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1259,B,Make Them Odd,1200,0,0,0,0,0,0,0,0,0
14103,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1259,C,As Simple as One and Two,1300,0,0,0,0,0,0,0,0,1
14104,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1259,D,Let's Play the Words?,1800,0,1,1,0,0,0,0,0,0
14105,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1259,E,Two Fairs,1900,0,0,0,0,0,0,1,0,0
14106,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1259,F,Beautiful Rectangle,2300,0,1,0,0,0,1,0,0,0
14107,glebshapa,1422,0.020220263643273704,0.07038394799380211,0.2189505131814597,0.167020470127146,0.025801053397039482,0.17660208700635194,0.15756370431870517,0.16345796033222118,1259,G,Tree Elimination,2600,0,0,0,0,0,0,0,0,0
14108,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14109,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14110,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,1
14111,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,1
14112,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,1
14113,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,1
14114,AryaKnight,1737,0.02883991089563317,0.1726519029768001,0.08175372035707783,0.22750900836582783,0.2104099527636964,0.12246781675735291,0.13942792115500313,0.01693976672861137,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,1
14115,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14116,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14117,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,1
14118,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,1
14119,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,0
14120,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14121,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14122,amiraskarieh81,1650,0.05166636054366779,0.22741101679999579,0.17704116512725732,0.03067586065923098,0.2614714928394735,0.1232869246107802,0.10080602789095351,0.027641151528642098,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14123,amiraskarieh81,1650,0.05166636054366779,0.22741101679999579,0.17704116512725732,0.03067586065923098,0.2614714928394735,0.1232869246107802,0.10080602789095351,0.027641151528642098,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14124,amiraskarieh81,1650,0.05166636054366779,0.22741101679999579,0.17704116512725732,0.03067586065923098,0.2614714928394735,0.1232869246107802,0.10080602789095351,0.027641151528642098,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,0
14125,amiraskarieh81,1650,0.05166636054366779,0.22741101679999579,0.17704116512725732,0.03067586065923098,0.2614714928394735,0.1232869246107802,0.10080602789095351,0.027641151528642098,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,1
14126,amiraskarieh81,1650,0.05166636054366779,0.22741101679999579,0.17704116512725732,0.03067586065923098,0.2614714928394735,0.1232869246107802,0.10080602789095351,0.027641151528642098,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,1
14127,amiraskarieh81,1650,0.05166636054366779,0.22741101679999579,0.17704116512725732,0.03067586065923098,0.2614714928394735,0.1232869246107802,0.10080602789095351,0.027641151528642098,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14128,amiraskarieh81,1650,0.05166636054366779,0.22741101679999579,0.17704116512725732,0.03067586065923098,0.2614714928394735,0.1232869246107802,0.10080602789095351,0.027641151528642098,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14129,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14130,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14131,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,1
14132,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,1
14133,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,0
14134,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14135,K_K,1625,0.09044416211732742,0.16464295235905527,0.21507618498066886,0.14040836495812273,0.23841353619369737,0.08483815553496764,0.05770583783146734,0.008470806024682318,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14136,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14137,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14138,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,0
14139,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,0
14140,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,1
14141,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14142,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14143,crazyB,1455,0.03861211493137728,0.15027817675294855,0.18480820470385179,0.1835537653803235,0.08525310806179145,0.3009793765296393,0.015017031453899755,0.04149822218616828,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14144,crazyB,1455,0.03861211493137728,0.15027817675294855,0.18480820470385179,0.1835537653803235,0.08525310806179145,0.3009793765296393,0.015017031453899755,0.04149822218616828,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14145,crazyB,1455,0.03861211493137728,0.15027817675294855,0.18480820470385179,0.1835537653803235,0.08525310806179145,0.3009793765296393,0.015017031453899755,0.04149822218616828,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,1
14146,crazyB,1455,0.03861211493137728,0.15027817675294855,0.18480820470385179,0.1835537653803235,0.08525310806179145,0.3009793765296393,0.015017031453899755,0.04149822218616828,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,0
14147,crazyB,1455,0.03861211493137728,0.15027817675294855,0.18480820470385179,0.1835537653803235,0.08525310806179145,0.3009793765296393,0.015017031453899755,0.04149822218616828,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,0
14148,crazyB,1455,0.03861211493137728,0.15027817675294855,0.18480820470385179,0.1835537653803235,0.08525310806179145,0.3009793765296393,0.015017031453899755,0.04149822218616828,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14149,crazyB,1455,0.03861211493137728,0.15027817675294855,0.18480820470385179,0.1835537653803235,0.08525310806179145,0.3009793765296393,0.015017031453899755,0.04149822218616828,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14150,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14151,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14152,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,1
14153,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,0
14154,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,0
14155,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14156,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14157,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14158,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14159,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,1
14160,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,0
14161,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,0
14162,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14163,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14164,tashfiq_ahm,1309,0.05530998000737345,0.20865204507391705,0.32091306766953914,0.08181131097283606,0.07640385400569182,0.06356091437791497,0.18671504516265913,0.006633782730067116,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14165,tashfiq_ahm,1309,0.05530998000737345,0.20865204507391705,0.32091306766953914,0.08181131097283606,0.07640385400569182,0.06356091437791497,0.18671504516265913,0.006633782730067116,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14166,tashfiq_ahm,1309,0.05530998000737345,0.20865204507391705,0.32091306766953914,0.08181131097283606,0.07640385400569182,0.06356091437791497,0.18671504516265913,0.006633782730067116,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,0
14167,tashfiq_ahm,1309,0.05530998000737345,0.20865204507391705,0.32091306766953914,0.08181131097283606,0.07640385400569182,0.06356091437791497,0.18671504516265913,0.006633782730067116,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,0
14168,tashfiq_ahm,1309,0.05530998000737345,0.20865204507391705,0.32091306766953914,0.08181131097283606,0.07640385400569182,0.06356091437791497,0.18671504516265913,0.006633782730067116,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,0
14169,tashfiq_ahm,1309,0.05530998000737345,0.20865204507391705,0.32091306766953914,0.08181131097283606,0.07640385400569182,0.06356091437791497,0.18671504516265913,0.006633782730067116,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14170,tashfiq_ahm,1309,0.05530998000737345,0.20865204507391705,0.32091306766953914,0.08181131097283606,0.07640385400569182,0.06356091437791497,0.18671504516265913,0.006633782730067116,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
14171,Fairuz45,1080,0.09697800229412715,0.3014053290904225,0.41241009276057794,0.039294957682295836,0.01727116309058033,0.09761830611018948,0.020911333089588532,0.014110815882219527,1296,A,Array with Odd Sum,800,0,1,0,0,0,0,0,0,1
14172,Fairuz45,1080,0.09697800229412715,0.3014053290904225,0.41241009276057794,0.039294957682295836,0.01727116309058033,0.09761830611018948,0.020911333089588532,0.014110815882219527,1296,B,Food Buying,1000,0,1,0,0,0,0,0,0,1
14173,Fairuz45,1080,0.09697800229412715,0.3014053290904225,0.41241009276057794,0.039294957682295836,0.01727116309058033,0.09761830611018948,0.020911333089588532,0.014110815882219527,1296,C,Yet Another Walking Robot,1500,0,0,1,1,0,0,0,0,0
14174,Fairuz45,1080,0.09697800229412715,0.3014053290904225,0.41241009276057794,0.039294957682295836,0.01727116309058033,0.09761830611018948,0.020911333089588532,0.014110815882219527,1296,D,Fight with Monsters,1500,0,0,0,0,0,0,0,0,0
14175,Fairuz45,1080,0.09697800229412715,0.3014053290904225,0.41241009276057794,0.039294957682295836,0.01727116309058033,0.09761830611018948,0.020911333089588532,0.014110815882219527,1296,E1,String Coloring (easy version),1800,0,0,0,0,1,1,1,0,0
14176,Fairuz45,1080,0.09697800229412715,0.3014053290904225,0.41241009276057794,0.039294957682295836,0.01727116309058033,0.09761830611018948,0.020911333089588532,0.014110815882219527,1296,E2,String Coloring (hard version),2100,0,0,0,1,1,0,0,0,0
14177,Fairuz45,1080,0.09697800229412715,0.3014053290904225,0.41241009276057794,0.039294957682295836,0.01727116309058033,0.09761830611018948,0.020911333089588532,0.014110815882219527,1296,F,Berland Beauty,2400,0,0,0,0,0,1,0,0,0
